"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"04/28/2024 00:00","CAPITL",61757,17.14,0.43,0.00
"04/28/2024 00:00","CENTRL",61754,16.53,-0.17,0.00
"04/28/2024 00:00","DUNWOD",61760,17.65,0.95,0.00
"04/28/2024 00:00","GENESE",61753,16.13,-0.58,0.00
"04/28/2024 00:00","H Q",61844,16.69,-0.02,0.00
"04/28/2024 00:00","HUD VL",61758,17.60,0.89,0.00
"04/28/2024 00:00","LONGIL",61762,17.76,1.05,0.00
"04/28/2024 00:00","MHK VL",61756,16.90,0.20,0.00
"04/28/2024 00:00","MILLWD",61759,17.61,0.91,0.00
"04/28/2024 00:00","N.Y.C.",61761,17.73,1.02,0.00
"04/28/2024 00:00","NORTH",61755,16.83,0.12,0.00
"04/28/2024 00:00","NPX",61845,17.91,0.71,-0.49
"04/28/2024 00:00","O H",61846,15.78,-0.93,0.00
"04/28/2024 00:00","PJM",61847,16.92,0.21,0.00
"04/28/2024 00:00","WEST",61752,16.01,-0.69,0.00
"04/28/2024 01:00","CAPITL",61757,17.21,0.47,0.00
"04/28/2024 01:00","CENTRL",61754,16.56,-0.18,0.00
"04/28/2024 01:00","DUNWOD",61760,17.75,1.00,0.00
"04/28/2024 01:00","GENESE",61753,16.07,-0.67,0.00
"04/28/2024 01:00","H Q",61844,16.69,-0.06,0.00
"04/28/2024 01:00","HUD VL",61758,17.68,0.93,0.00
"04/28/2024 01:00","LONGIL",61762,17.92,1.18,0.00
"04/28/2024 01:00","MHK VL",61756,16.99,0.24,0.00
"04/28/2024 01:00","MILLWD",61759,17.70,0.95,0.00
"04/28/2024 01:00","N.Y.C.",61761,17.83,1.09,0.00
"04/28/2024 01:00","NORTH",61755,16.83,0.09,0.00
"04/28/2024 01:00","NPX",61845,17.50,0.75,0.00
"04/28/2024 01:00","O H",61846,15.69,-1.05,0.00
"04/28/2024 01:00","PJM",61847,16.96,0.21,0.00
"04/28/2024 01:00","WEST",61752,15.94,-0.81,0.00
"04/28/2024 02:00","CAPITL",61757,15.60,0.43,0.00
"04/28/2024 02:00","CENTRL",61754,14.99,-0.18,0.00
"04/28/2024 02:00","DUNWOD",61760,16.11,0.93,0.00
"04/28/2024 02:00","GENESE",61753,14.53,-0.64,0.00
"04/28/2024 02:00","H Q",61844,15.09,-0.08,0.00
"04/28/2024 02:00","HUD VL",61758,16.04,0.86,0.00
"04/28/2024 02:00","LONGIL",61762,16.27,1.09,0.00
"04/28/2024 02:00","MHK VL",61756,15.38,0.21,0.00
"04/28/2024 02:00","MILLWD",61759,16.06,0.89,0.00
"04/28/2024 02:00","N.Y.C.",61761,16.20,1.03,0.00
"04/28/2024 02:00","NORTH",61755,15.19,0.01,0.00
"04/28/2024 02:00","NPX",61845,15.84,0.67,0.00
"04/28/2024 02:00","O H",61846,14.18,-0.99,0.00
"04/28/2024 02:00","PJM",61847,15.36,0.18,0.00
"04/28/2024 02:00","WEST",61752,14.39,-0.78,0.00
"04/28/2024 03:00","CAPITL",61757,14.65,0.45,0.00
"04/28/2024 03:00","CENTRL",61754,14.05,-0.15,0.00
"04/28/2024 03:00","DUNWOD",61760,15.12,0.92,0.00
"04/28/2024 03:00","GENESE",61753,13.61,-0.59,0.00
"04/28/2024 03:00","H Q",61844,14.09,-0.11,0.00
"04/28/2024 03:00","HUD VL",61758,15.05,0.85,0.00
"04/28/2024 03:00","LONGIL",61762,15.22,1.02,0.00
"04/28/2024 03:00","MHK VL",61756,14.43,0.23,0.00
"04/28/2024 03:00","MILLWD",61759,15.08,0.88,0.00
"04/28/2024 03:00","N.Y.C.",61761,15.21,1.01,0.00
"04/28/2024 03:00","NORTH",61755,14.14,-0.06,0.00
"04/28/2024 03:00","NPX",61845,15.03,0.70,-0.12
"04/28/2024 03:00","O H",61846,13.29,-0.90,0.00
"04/28/2024 03:00","PJM",61847,14.40,0.20,0.00
"04/28/2024 03:00","WEST",61752,13.50,-0.70,0.00
"04/28/2024 04:00","CAPITL",61757,14.90,0.43,0.00
"04/28/2024 04:00","CENTRL",61754,14.31,-0.16,0.00
"04/28/2024 04:00","DUNWOD",61760,15.32,0.85,0.00
"04/28/2024 04:00","GENESE",61753,13.89,-0.59,0.00
"04/28/2024 04:00","H Q",61844,14.39,-0.08,0.00
