"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"07/20/2024 00:00","CAPITL",61757,22.72,1.14,0.00
"07/20/2024 00:00","CENTRL",61754,21.33,-0.26,0.00
"07/20/2024 00:00","DUNWOD",61760,23.27,1.68,0.00
"07/20/2024 00:00","GENESE",61753,20.63,-0.96,0.00
"07/20/2024 00:00","H Q",61844,21.33,-0.25,0.00
"07/20/2024 00:00","HUD VL",61758,22.98,1.40,0.00
"07/20/2024 00:00","LONGIL",61762,25.01,2.03,-1.39
"07/20/2024 00:00","MHK VL",61756,21.97,0.38,0.00
"07/20/2024 00:00","MILLWD",61759,23.11,1.52,0.00
"07/20/2024 00:00","N.Y.C.",61761,23.39,1.81,0.00
"07/20/2024 00:00","NORTH",61755,21.31,-0.27,0.00
"07/20/2024 00:00","NPX",61845,22.76,1.13,-0.04
"07/20/2024 00:00","O H",61846,19.73,-1.86,0.00
"07/20/2024 00:00","PJM",61847,21.27,0.07,0.38
"07/20/2024 00:00","WEST",61752,20.20,-1.38,0.00
"07/20/2024 01:00","CAPITL",61757,23.58,1.12,0.00
"07/20/2024 01:00","CENTRL",61754,22.21,-0.24,0.00
"07/20/2024 01:00","DUNWOD",61760,23.99,1.54,0.00
"07/20/2024 01:00","GENESE",61753,21.55,-0.91,0.00
"07/20/2024 01:00","H Q",61844,22.21,-0.25,0.00
"07/20/2024 01:00","HUD VL",61758,23.72,1.27,0.00
"07/20/2024 01:00","LONGIL",61762,24.85,1.87,-0.52
"07/20/2024 01:00","MHK VL",61756,22.79,0.34,0.00
"07/20/2024 01:00","MILLWD",61759,23.84,1.38,0.00
"07/20/2024 01:00","N.Y.C.",61761,24.10,1.64,0.00
"07/20/2024 01:00","NORTH",61755,22.17,-0.28,0.00
"07/20/2024 01:00","NPX",61845,23.54,1.09,0.00
"07/20/2024 01:00","O H",61846,20.70,-1.75,0.00
"07/20/2024 01:00","PJM",61847,22.43,-0.02,0.00
"07/20/2024 01:00","WEST",61752,21.14,-1.31,0.00
"07/20/2024 02:00","CAPITL",61757,22.23,1.10,0.00
"07/20/2024 02:00","CENTRL",61754,20.88,-0.25,0.00
"07/20/2024 02:00","DUNWOD",61760,22.52,1.38,0.00
"07/20/2024 02:00","GENESE",61753,20.24,-0.89,0.00
"07/20/2024 02:00","H Q",61844,20.89,-0.25,0.00
"07/20/2024 02:00","HUD VL",61758,22.30,1.17,0.00
"07/20/2024 02:00","LONGIL",61762,22.76,1.62,0.00
"07/20/2024 02:00","MHK VL",61756,21.42,0.29,0.00
"07/20/2024 02:00","MILLWD",61759,22.39,1.25,0.00
"07/20/2024 02:00","N.Y.C.",61761,22.63,1.49,0.00
"07/20/2024 02:00","NORTH",61755,20.84,-0.30,0.00
"07/20/2024 02:00","NPX",61845,22.18,1.05,0.00
"07/20/2024 02:00","O H",61846,19.46,-1.67,0.00
"07/20/2024 02:00","PJM",61847,21.06,-0.07,0.00
"07/20/2024 02:00","WEST",61752,19.86,-1.28,0.00
"07/20/2024 03:00","CAPITL",61757,22.56,1.08,0.00
"07/20/2024 03:00","CENTRL",61754,21.22,-0.26,0.00
"07/20/2024 03:00","DUNWOD",61760,22.79,1.31,0.00
"07/20/2024 03:00","GENESE",61753,20.59,-0.89,0.00
"07/20/2024 03:00","H Q",61844,21.26,-0.22,0.00
"07/20/2024 03:00","HUD VL",61758,22.59,1.11,0.00
"07/20/2024 03:00","LONGIL",61762,23.05,1.57,0.00
"07/20/2024 03:00","MHK VL",61756,21.77,0.29,0.00
"07/20/2024 03:00","MILLWD",61759,22.68,1.21,0.00
"07/20/2024 03:00","N.Y.C.",61761,22.91,1.43,0.00
"07/20/2024 03:00","NORTH",61755,21.20,-0.27,0.00
"07/20/2024 03:00","NPX",61845,22.51,1.03,0.00
"07/20/2024 03:00","O H",61846,19.85,-1.62,0.00
"07/20/2024 03:00","PJM",61847,21.40,-0.08,0.00
"07/20/2024 03:00","WEST",61752,20.24,-1.24,0.00
"07/20/2024 04:00","CAPITL",61757,20.73,1.01,0.00
"07/20/2024 04:00","CENTRL",61754,19.46,-0.25,0.00
"07/20/2024 04:00","DUNWOD",61760,20.94,1.23,0.00
"07/20/2024 04:00","GENESE",61753,18.80,-0.92,0.00
"07/20/2024 04:00","H Q",61844,19.50,-0.21,0.00
"07/20/2024 04:00","HUD VL",61758,20.76,1.04,0.00
"07/20/2024 04:00","LONGIL",61762,21.16,1.44,0.00
"07/20/2024 04:00","MHK VL",61756,20.00,0.28,0.00
"07/20/2024 04:00","MILLWD",61759,20.84,1.12,0.00
"07/20/2024 04:00","N.Y.C.",61761,21.07,1.35,0.00
"07/20/2024 04:00","NORTH",61755,19.45,-0.27,0.00
"07/20/2024 04:00","NPX",61845,20.68,0.96,0.00
"07/20/2024 04:00","O H",61846,18.07,-1.65,0.00
"07/20/2024 04:00","PJM",61847,17.21,-0.08,2.44
"07/20/2024 04:00","WEST",61752,18.45,-1.27,0.00
"07/20/2024 05:00","CAPITL",61757,18.09,0.89,0.00
"07/20/2024 05:00","CENTRL",61754,17.00,-0.20,0.00
"07/20/2024 05:00","DUNWOD",61760,18.31,1.11,0.00
"07/20/2024 05:00","GENESE",61753,16.41,-0.79,0.00
"07/20/2024 05:00","H Q",61844,16.99,-0.21,0.00
"07/20/2024 05:00","HUD VL",61758,18.14,0.94,0.00
"07/20/2024 05:00","LONGIL",61762,18.50,1.30,0.00
"07/20/2024 05:00","MHK VL",61756,17.43,0.23,0.00
"07/20/2024 05:00","MILLWD",61759,18.22,1.02,0.00
"07/20/2024 05:00","N.Y.C.",61761,18.42,1.21,0.00
"07/20/2024 05:00","NORTH",61755,16.90,-0.30,0.00
"07/20/2024 05:00","NPX",61845,18.33,0.87,-0.26
"07/20/2024 05:00","O H",61846,15.76,-1.44,0.00
"07/20/2024 05:00","PJM",61847,14.59,-0.03,2.58
"07/20/2024 05:00","WEST",61752,16.10,-1.11,0.00
"07/20/2024 06:00","CAPITL",61757,19.34,0.93,0.00
