"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"08/21/2024 00:00","CAPITL",61757,21.63,0.88,0.00
"08/21/2024 00:00","CENTRL",61754,20.48,-0.26,0.00
"08/21/2024 00:00","DUNWOD",61760,21.57,0.82,0.00
"08/21/2024 00:00","GENESE",61753,19.90,-0.84,0.00
"08/21/2024 00:00","H Q",61844,20.64,0.04,0.15
"08/21/2024 00:00","HUD VL",61758,21.43,0.68,0.00
"08/21/2024 00:00","LONGIL",61762,21.78,1.03,0.00
"08/21/2024 00:00","MHK VL",61756,20.99,0.24,0.00
"08/21/2024 00:00","MILLWD",61759,21.48,0.74,0.00
"08/21/2024 00:00","N.Y.C.",61761,21.63,0.88,0.00
"08/21/2024 00:00","NORTH",61755,20.93,0.19,0.00
"08/21/2024 00:00","NPX",61845,21.29,0.69,0.15
"08/21/2024 00:00","O H",61846,19.20,-1.55,0.00
"08/21/2024 00:00","PJM",61847,16.38,-0.34,4.02
"08/21/2024 00:00","WEST",61752,19.58,-1.17,0.00
"08/21/2024 01:00","CAPITL",61757,21.81,0.88,0.00
"08/21/2024 01:00","CENTRL",61754,20.67,-0.27,0.00
"08/21/2024 01:00","DUNWOD",61760,21.70,0.76,0.00
"08/21/2024 01:00","GENESE",61753,20.06,-0.87,0.00
"08/21/2024 01:00","H Q",61844,21.00,0.06,0.00
"08/21/2024 01:00","HUD VL",61758,21.57,0.63,0.00
"08/21/2024 01:00","LONGIL",61762,21.95,1.01,0.00
"08/21/2024 01:00","MHK VL",61756,21.14,0.20,0.00
"08/21/2024 01:00","MILLWD",61759,21.62,0.68,0.00
"08/21/2024 01:00","N.Y.C.",61761,21.74,0.80,0.00
"08/21/2024 01:00","NORTH",61755,21.11,0.17,0.00
"08/21/2024 01:00","NPX",61845,21.63,0.69,0.00
"08/21/2024 01:00","O H",61846,19.37,-1.57,0.00
"08/21/2024 01:00","PJM",61847,16.66,-0.38,3.89
"08/21/2024 01:00","WEST",61752,19.75,-1.18,0.00
"08/21/2024 02:00","CAPITL",61757,19.46,0.80,0.00
"08/21/2024 02:00","CENTRL",61754,18.43,-0.23,0.00
"08/21/2024 02:00","DUNWOD",61760,19.35,0.69,0.00
"08/21/2024 02:00","GENESE",61753,17.85,-0.81,0.00
"08/21/2024 02:00","H Q",61844,18.70,0.04,0.00
"08/21/2024 02:00","HUD VL",61758,19.24,0.58,0.00
"08/21/2024 02:00","LONGIL",61762,19.51,0.85,0.00
"08/21/2024 02:00","MHK VL",61756,18.88,0.22,0.00
"08/21/2024 02:00","MILLWD",61759,19.28,0.62,0.00
"08/21/2024 02:00","N.Y.C.",61761,19.46,0.80,0.00
"08/21/2024 02:00","NORTH",61755,18.80,0.13,0.00
"08/21/2024 02:00","NPX",61845,19.31,0.65,0.00
"08/21/2024 02:00","O H",61846,17.23,-1.43,0.00
"08/21/2024 02:00","PJM",61847,17.76,-0.32,0.58
"08/21/2024 02:00","WEST",61752,17.57,-1.09,0.00
"08/21/2024 03:00","CAPITL",61757,18.99,0.81,0.00
"08/21/2024 03:00","CENTRL",61754,17.95,-0.23,0.00
"08/21/2024 03:00","DUNWOD",61760,18.85,0.66,0.00
"08/21/2024 03:00","GENESE",61753,17.33,-0.85,0.00
"08/21/2024 03:00","H Q",61844,18.22,0.04,0.00
"08/21/2024 03:00","HUD VL",61758,18.75,0.57,0.00
"08/21/2024 03:00","LONGIL",61762,19.00,0.82,0.00
"08/21/2024 03:00","MHK VL",61756,18.36,0.18,0.00
"08/21/2024 03:00","MILLWD",61759,18.79,0.61,0.00
"08/21/2024 03:00","N.Y.C.",61761,18.95,0.76,0.00
"08/21/2024 03:00","NORTH",61755,18.31,0.13,0.00
"08/21/2024 03:00","NPX",61845,18.92,0.66,-0.07
"08/21/2024 03:00","O H",61846,16.70,-1.48,0.00
"08/21/2024 03:00","PJM",61847,17.85,-0.33,0.00
