"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"11/18/2024 00:00","CAPITL",61757,28.25,1.06,0.00
"11/18/2024 00:00","CENTRL",61754,26.88,-0.31,0.00
"11/18/2024 00:00","DUNWOD",61760,28.64,1.45,0.00
"11/18/2024 00:00","GENESE",61753,26.19,-1.00,0.00
"11/18/2024 00:00","H Q",61844,27.19,0.00,0.00
"11/18/2024 00:00","HUD VL",61758,28.43,1.23,0.00
"11/18/2024 00:00","LONGIL",61762,28.78,1.59,0.00
"11/18/2024 00:00","MHK VL",61756,27.64,0.45,0.00
"11/18/2024 00:00","MILLWD",61759,28.54,1.35,0.00
"11/18/2024 00:00","N.Y.C.",61761,28.81,1.62,0.00
"11/18/2024 00:00","NORTH",61755,26.79,-0.40,0.00
"11/18/2024 00:00","NPX",61845,28.22,1.03,0.00
"11/18/2024 00:00","O H",61846,25.61,-1.58,0.00
"11/18/2024 00:00","PJM",61847,27.36,0.17,0.00
"11/18/2024 00:00","WEST",61752,26.13,-1.06,0.00
"11/18/2024 01:00","CAPITL",61757,25.64,0.95,0.00
"11/18/2024 01:00","CENTRL",61754,24.41,-0.28,0.00
"11/18/2024 01:00","DUNWOD",61760,26.02,1.33,0.00
"11/18/2024 01:00","GENESE",61753,23.77,-0.92,0.00
"11/18/2024 01:00","H Q",61844,24.69,0.00,0.00
"11/18/2024 01:00","HUD VL",61758,25.82,1.12,0.00
"11/18/2024 01:00","LONGIL",61762,26.30,1.60,0.00
"11/18/2024 01:00","MHK VL",61756,25.14,0.44,0.00
"11/18/2024 01:00","MILLWD",61759,25.93,1.23,0.00
"11/18/2024 01:00","N.Y.C.",61761,26.19,1.50,0.00
"11/18/2024 01:00","NORTH",61755,24.18,-0.51,0.00
"11/18/2024 01:00","NPX",61845,26.15,0.94,-0.52
"11/18/2024 01:00","O H",61846,23.26,-1.43,0.00
"11/18/2024 01:00","PJM",61847,24.85,0.16,0.00
"11/18/2024 01:00","WEST",61752,23.73,-0.96,0.00
"11/18/2024 02:00","CAPITL",61757,25.92,0.96,0.00
"11/18/2024 02:00","CENTRL",61754,24.72,-0.24,0.00
"11/18/2024 02:00","DUNWOD",61760,26.26,1.30,0.00
"11/18/2024 02:00","GENESE",61753,23.76,-0.85,0.35
"11/18/2024 02:00","H Q",61844,24.96,0.00,0.00
"11/18/2024 02:00","HUD VL",61758,26.07,1.11,0.00
"11/18/2024 02:00","LONGIL",61762,26.52,1.55,0.00
"11/18/2024 02:00","MHK VL",61756,25.37,0.41,0.00
"11/18/2024 02:00","MILLWD",61759,26.17,1.21,0.00
"11/18/2024 02:00","N.Y.C.",61761,26.42,1.45,0.00
"11/18/2024 02:00","NORTH",61755,24.41,-0.55,0.00
"11/18/2024 02:00","NPX",61845,28.43,0.93,-2.53
"11/18/2024 02:00","O H",61846,22.89,-1.29,0.78
"11/18/2024 02:00","PJM",61847,24.28,0.22,0.89
"11/18/2024 02:00","WEST",61752,23.39,-0.82,0.76
"11/18/2024 03:00","CAPITL",61757,35.12,1.29,0.00
"11/18/2024 03:00","CENTRL",61754,33.41,-0.42,0.00
"11/18/2024 03:00","DUNWOD",61760,35.43,1.59,0.00
"11/18/2024 03:00","GENESE",61753,32.36,-1.47,0.00
"11/18/2024 03:00","H Q",61844,33.83,0.00,0.00
"11/18/2024 03:00","HUD VL",61758,35.25,1.42,0.00
"11/18/2024 03:00","LONGIL",61762,35.57,1.74,0.00
"11/18/2024 03:00","MHK VL",61756,34.31,0.48,0.00
"11/18/2024 03:00","MILLWD",61759,35.34,1.51,0.00
"11/18/2024 03:00","N.Y.C.",61761,35.59,1.76,0.00
"11/18/2024 03:00","NORTH",61755,32.51,-1.32,0.00
"11/18/2024 03:00","NPX",61845,34.87,1.17,0.13
"11/18/2024 03:00","O H",61846,31.56,-2.27,0.00
"11/18/2024 03:00","PJM",61847,33.86,0.03,0.00
"11/18/2024 03:00","WEST",61752,32.23,-1.60,0.00
"11/18/2024 04:00","CAPITL",61757,32.53,1.24,0.00
"11/18/2024 04:00","CENTRL",61754,31.02,-0.27,0.00
"11/18/2024 04:00","DUNWOD",61760,32.84,1.55,0.00
"11/18/2024 04:00","GENESE",61753,30.18,-1.11,0.00
"11/18/2024 04:00","H Q",61844,31.29,0.00,0.00
"11/18/2024 04:00","HUD VL",61758,32.66,1.38,0.00
"11/18/2024 04:00","LONGIL",61762,33.06,1.77,0.00
"11/18/2024 04:00","MHK VL",61756,31.83,0.54,0.00
"11/18/2024 04:00","MILLWD",61759,32.76,1.47,0.00
"11/18/2024 04:00","N.Y.C.",61761,33.00,1.71,0.00
"11/18/2024 04:00","NORTH",61755,29.51,-1.78,0.00
"11/18/2024 04:00","NPX",61845,32.34,1.19,0.14
"11/18/2024 04:00","O H",61846,29.56,-1.73,0.00
"11/18/2024 04:00","PJM",61847,31.52,0.23,0.00
"11/18/2024 04:00","WEST",61752,30.25,-1.04,0.00
"11/18/2024 05:00","CAPITL",61757,41.67,1.66,0.00
"11/18/2024 05:00","CENTRL",61754,39.77,-0.23,0.00
"11/18/2024 05:00","DUNWOD",61760,42.23,2.23,0.00
"11/18/2024 05:00","GENESE",61753,38.73,-1.28,0.00
"11/18/2024 05:00","H Q",61844,40.00,0.00,0.00
"11/18/2024 05:00","HUD VL",61758,41.94,1.94,0.00
"11/18/2024 05:00","LONGIL",61762,42.38,2.37,0.00
"11/18/2024 05:00","MHK VL",61756,40.89,0.89,0.00
"11/18/2024 05:00","MILLWD",61759,42.11,2.10,0.00
"11/18/2024 05:00","N.Y.C.",61761,42.48,2.48,0.00
"11/18/2024 05:00","NORTH",61755,37.93,-2.07,0.00
"11/18/2024 05:00","NPX",61845,41.66,1.65,0.00
"11/18/2024 05:00","O H",61846,37.90,-2.10,0.00
"11/18/2024 05:00","PJM",61847,47.99,0.48,-7.51
"11/18/2024 05:00","WEST",61752,38.81,-1.19,0.00
"11/18/2024 06:00","CAPITL",61757,36.45,1.61,0.00
"11/18/2024 06:00","CENTRL",61754,34.52,-0.32,0.00
"11/18/2024 06:00","DUNWOD",61760,37.16,2.32,0.00
