"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"01/30/2025 00:00","CAPITL",61757,148.64,8.48,0.00
"01/30/2025 00:00","CENTRL",61754,138.19,-1.97,0.00
"01/30/2025 00:00","DUNWOD",61760,149.33,9.17,0.00
"01/30/2025 00:00","GENESE",61753,133.73,-6.43,0.00
"01/30/2025 00:00","H Q",61844,139.02,-1.14,0.00
"01/30/2025 00:00","HUD VL",61758,148.76,8.60,0.00
"01/30/2025 00:00","LONGIL",61762,155.86,11.45,-4.25
"01/30/2025 00:00","MHK VL",61756,144.04,3.89,0.00
"01/30/2025 00:00","MILLWD",61759,149.28,9.12,0.00
"01/30/2025 00:00","N.Y.C.",61761,149.65,9.49,0.00
"01/30/2025 00:00","NORTH",61755,139.13,-1.04,0.00
"01/30/2025 00:00","NPX",61845,144.67,7.46,2.95
"01/30/2025 00:00","O H",61846,128.10,-12.06,0.00
"01/30/2025 00:00","PJM",61847,135.48,-4.69,0.00
"01/30/2025 00:00","WEST",61752,131.86,-8.30,0.00
"01/30/2025 01:00","CAPITL",61757,69.48,3.92,0.00
"01/30/2025 01:00","CENTRL",61754,64.55,-1.01,0.00
"01/30/2025 01:00","DUNWOD",61760,69.54,3.99,0.00
"01/30/2025 01:00","GENESE",61753,62.45,-3.10,0.00
"01/30/2025 01:00","H Q",61844,65.14,-0.42,0.00
"01/30/2025 01:00","HUD VL",61758,69.31,3.75,0.00
"01/30/2025 01:00","LONGIL",61762,120.80,5.20,-50.05
"01/30/2025 01:00","MHK VL",61756,67.45,1.89,0.00
"01/30/2025 01:00","MILLWD",61759,69.57,4.01,0.00
"01/30/2025 01:00","N.Y.C.",61761,69.64,4.08,0.00
"01/30/2025 01:00","NORTH",61755,65.25,-0.31,0.00
"01/30/2025 01:00","NPX",61845,122.95,3.41,-53.99
"01/30/2025 01:00","O H",61846,59.80,-5.76,0.00
"01/30/2025 01:00","PJM",61847,63.04,-2.52,0.00
"01/30/2025 01:00","WEST",61752,61.53,-4.03,0.00
"01/30/2025 02:00","CAPITL",61757,132.60,7.22,0.00
"01/30/2025 02:00","CENTRL",61754,123.17,-2.21,0.00
"01/30/2025 02:00","DUNWOD",61760,132.00,6.61,0.00
"01/30/2025 02:00","GENESE",61753,119.29,-6.09,0.00
"01/30/2025 02:00","H Q",61844,125.10,-0.28,0.00
"01/30/2025 02:00","HUD VL",61758,131.79,6.41,0.00
"01/30/2025 02:00","LONGIL",61762,134.83,8.87,-0.58
"01/30/2025 02:00","MHK VL",61756,129.30,3.92,0.00
"01/30/2025 02:00","MILLWD",61759,132.11,6.73,0.00
"01/30/2025 02:00","N.Y.C.",61761,131.91,6.53,0.00
"01/30/2025 02:00","NORTH",61755,125.77,0.39,0.00
"01/30/2025 02:00","NPX",61845,165.55,5.97,-34.19
"01/30/2025 02:00","O H",61846,114.35,-11.03,0.00
"01/30/2025 02:00","PJM",61847,101.25,-5.31,18.82
"01/30/2025 02:00","WEST",61752,117.52,-7.86,0.00
"01/30/2025 03:00","CAPITL",61757,173.65,8.30,0.00
"01/30/2025 03:00","CENTRL",61754,161.81,-3.54,0.00
"01/30/2025 03:00","DUNWOD",61760,172.37,7.02,0.00
"01/30/2025 03:00","GENESE",61753,156.76,-8.59,0.00
"01/30/2025 03:00","H Q",61844,166.55,1.20,0.00
"01/30/2025 03:00","HUD VL",61758,172.28,6.93,0.00
"01/30/2025 03:00","LONGIL",61762,174.63,9.28,0.00
"01/30/2025 03:00","MHK VL",61756,170.61,5.26,0.00
"01/30/2025 03:00","MILLWD",61759,172.59,7.24,0.00
"01/30/2025 03:00","N.Y.C.",61761,172.10,6.75,0.00
"01/30/2025 03:00","NORTH",61755,167.82,2.47,0.00
"01/30/2025 03:00","NPX",61845,177.41,6.39,-5.67
"01/30/2025 03:00","O H",61846,150.41,-14.94,0.00
"01/30/2025 03:00","PJM",61847,66.72,-7.92,90.71
"01/30/2025 03:00","WEST",61752,154.68,-10.68,0.00
"01/30/2025 04:00","CAPITL",61757,148.93,7.27,0.00
"01/30/2025 04:00","CENTRL",61754,139.07,-2.59,0.00
"01/30/2025 04:00","DUNWOD",61760,148.02,6.37,0.00
"01/30/2025 04:00","GENESE",61753,134.58,-7.07,0.00
"01/30/2025 04:00","H Q",61844,142.19,0.53,0.00
"01/30/2025 04:00","HUD VL",61758,147.99,6.33,0.00
"01/30/2025 04:00","LONGIL",61762,150.08,8.42,0.00
"01/30/2025 04:00","MHK VL",61756,146.83,5.17,0.00
"01/30/2025 04:00","MILLWD",61759,148.29,6.63,0.00
"01/30/2025 04:00","N.Y.C.",61761,147.86,6.20,0.00
"01/30/2025 04:00","NORTH",61755,142.93,1.27,0.00
"01/30/2025 04:00","NPX",61845,147.30,5.64,0.00
"01/30/2025 04:00","O H",61846,140.62,-12.77,-11.73
"01/30/2025 04:00","PJM",61847,60.98,-6.44,74.24
"01/30/2025 04:00","WEST",61752,132.65,-9.01,0.00
"01/30/2025 05:00","CAPITL",61757,183.03,9.68,0.00
"01/30/2025 05:00","CENTRL",61754,171.16,-2.19,0.00
"01/30/2025 05:00","DUNWOD",61760,183.21,9.86,0.00
"01/30/2025 05:00","GENESE",61753,166.37,-6.98,0.00
"01/30/2025 05:00","H Q",61844,41.96,-0.96,130.44
"01/30/2025 05:00","HUD VL",61758,182.88,9.53,0.00
"01/30/2025 05:00","LONGIL",61762,185.31,11.96,0.00
"01/30/2025 05:00","MHK VL",61756,180.93,7.58,0.00
"01/30/2025 05:00","MILLWD",61759,183.42,10.07,0.00
"01/30/2025 05:00","N.Y.C.",61761,183.17,9.82,0.00
"01/30/2025 05:00","NORTH",61755,173.84,0.49,0.00
"01/30/2025 05:00","NPX",61845,136.99,8.30,44.66
"01/30/2025 05:00","O H",61846,159.60,-13.75,0.00
"01/30/2025 05:00","PJM",61847,88.27,-6.67,78.41
"01/30/2025 05:00","WEST",61752,164.21,-9.14,0.00
"01/30/2025 06:00","CAPITL",61757,123.38,7.36,0.00
"01/30/2025 06:00","CENTRL",61754,115.37,-0.65,0.00
"01/30/2025 06:00","DUNWOD",61760,124.57,8.55,0.00
"01/30/2025 06:00","GENESE",61753,111.87,-4.15,0.00
"01/30/2025 06:00","H Q",61844,114.11,-1.92,0.00
"01/30/2025 06:00","HUD VL",61758,124.11,8.09,0.00
"01/30/2025 06:00","LONGIL",61762,127.01,9.93,-1.06
"01/30/2025 06:00","MHK VL",61756,122.10,6.08,0.00
"01/30/2025 06:00","MILLWD",61759,124.73,8.70,0.00
"01/30/2025 06:00","N.Y.C.",61761,124.70,8.68,0.00
"01/30/2025 06:00","NORTH",61755,115.15,-0.87,0.00
"01/30/2025 06:00","NPX",61845,130.07,6.95,-7.10
"01/30/2025 06:00","O H",61846,106.53,-9.49,0.00
"01/30/2025 06:00","PJM",61847,104.33,-4.12,7.57
"01/30/2025 06:00","WEST",61752,110.05,-5.97,0.00
"01/30/2025 07:00","CAPITL",61757,146.09,6.71,-31.96
"01/30/2025 07:00","CENTRL",61754,110.78,-0.84,-4.21
"01/30/2025 07:00","DUNWOD",61760,141.34,8.45,-25.47
"01/30/2025 07:00","GENESE",61753,105.77,-4.85,-3.21
"01/30/2025 07:00","H Q",61844,105.68,-1.74,0.00
"01/30/2025 07:00","HUD VL",61758,140.41,7.90,-25.09
"01/30/2025 07:00","LONGIL",61762,141.78,8.88,-25.48
"01/30/2025 07:00","MHK VL",61756,118.18,5.24,-5.52
"01/30/2025 07:00","MILLWD",61759,141.55,8.51,-25.62
"01/30/2025 07:00","N.Y.C.",61761,141.56,8.66,-25.49
"01/30/2025 07:00","NORTH",61755,106.43,-0.98,0.00
"01/30/2025 07:00","NPX",61845,142.72,6.67,-28.63
"01/30/2025 07:00","O H",61846,100.50,-10.77,-3.85
"01/30/2025 07:00","PJM",61847,112.65,-4.42,-9.66
"01/30/2025 07:00","WEST",61752,104.19,-7.37,-4.14
"01/30/2025 08:00","CAPITL",61757,134.40,6.45,-18.85
"01/30/2025 08:00","CENTRL",61754,111.19,-0.40,-2.48
"01/30/2025 08:00","DUNWOD",61760,133.20,9.08,-15.02
"01/30/2025 08:00","GENESE",61753,106.26,-4.73,-1.90
"01/30/2025 08:00","H Q",61844,107.01,-2.09,0.00
"01/30/2025 08:00","HUD VL",61758,132.22,8.31,-14.80
"01/30/2025 08:00","LONGIL",61762,140.82,10.57,-21.15
