"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/19/2024 00:00","CAPITL",61757,22.83,0.82,0.00
"05/19/2024 00:00","CENTRL",61754,22.06,0.01,-0.04
"05/19/2024 00:00","DUNWOD",61760,22.96,0.95,0.00
"05/19/2024 00:00","GENESE",61753,21.69,-0.25,0.06
"05/19/2024 00:00","H Q",61844,21.91,-0.10,0.00
"05/19/2024 00:00","HUD VL",61758,22.93,0.93,0.00
"05/19/2024 00:00","LONGIL",61762,25.99,1.20,-2.79
"05/19/2024 00:00","MHK VL",61756,22.66,0.65,0.00
"05/19/2024 00:00","MILLWD",61759,22.90,0.89,0.00
"05/19/2024 00:00","N.Y.C.",61761,23.03,1.02,0.00
"05/19/2024 00:00","NORTH",61755,22.12,0.11,0.00
"05/19/2024 00:00","NPX",61845,22.65,0.64,0.00
"05/19/2024 00:00","O H",61846,21.31,-0.56,0.14
"05/19/2024 00:00","PJM",61847,22.06,0.18,0.13
"05/19/2024 00:00","WEST",61752,21.72,-0.14,0.15
"05/19/2024 01:00","CAPITL",61757,21.82,0.65,0.00
"05/19/2024 01:00","CENTRL",61754,21.13,-0.05,0.00
"05/19/2024 01:00","DUNWOD",61760,21.78,0.60,0.00
"05/19/2024 01:00","GENESE",61753,20.92,-0.25,0.00
"05/19/2024 01:00","H Q",61844,21.25,0.07,0.00
"05/19/2024 01:00","HUD VL",61758,21.79,0.61,0.00
"05/19/2024 01:00","LONGIL",61762,21.96,0.77,-0.01
"05/19/2024 01:00","MHK VL",61756,21.70,0.52,0.00
"05/19/2024 01:00","MILLWD",61759,21.73,0.56,0.00
"05/19/2024 01:00","N.Y.C.",61761,21.81,0.63,0.00
"05/19/2024 01:00","NORTH",61755,21.46,0.29,0.00
"05/19/2024 01:00","NPX",61845,21.59,0.41,0.00
"05/19/2024 01:00","O H",61846,20.74,-0.44,0.00
"05/19/2024 01:00","PJM",61847,21.21,0.03,0.00
"05/19/2024 01:00","WEST",61752,21.14,-0.04,0.00
"05/19/2024 02:00","CAPITL",61757,20.44,0.62,0.00
"05/19/2024 02:00","CENTRL",61754,19.72,-0.10,0.00
"05/19/2024 02:00","DUNWOD",61760,20.37,0.55,0.00
"05/19/2024 02:00","GENESE",61753,19.51,-0.31,0.00
"05/19/2024 02:00","H Q",61844,19.90,0.08,0.00
"05/19/2024 02:00","HUD VL",61758,20.38,0.56,0.00
"05/19/2024 02:00","LONGIL",61762,20.52,0.69,0.00
"05/19/2024 02:00","MHK VL",61756,20.28,0.46,0.00
"05/19/2024 02:00","MILLWD",61759,20.33,0.51,0.00
"05/19/2024 02:00","N.Y.C.",61761,20.39,0.57,0.00
"05/19/2024 02:00","NORTH",61755,20.10,0.28,0.00
"05/19/2024 02:00","NPX",61845,20.26,0.44,0.00
"05/19/2024 02:00","O H",61846,19.33,-0.50,0.00
"05/19/2024 02:00","PJM",61847,19.78,-0.05,0.00
"05/19/2024 02:00","WEST",61752,19.67,-0.15,0.00
"05/19/2024 03:00","CAPITL",61757,19.06,0.58,0.00
"05/19/2024 03:00","CENTRL",61754,18.37,-0.11,0.00
"05/19/2024 03:00","DUNWOD",61760,19.00,0.51,0.00
"05/19/2024 03:00","GENESE",61753,18.11,-0.37,0.00
"05/19/2024 03:00","H Q",61844,18.55,0.07,0.00
"05/19/2024 03:00","HUD VL",61758,19.00,0.51,0.00
"05/19/2024 03:00","LONGIL",61762,19.15,0.67,0.00
"05/19/2024 03:00","MHK VL",61756,18.91,0.43,0.00
"05/19/2024 03:00","MILLWD",61759,18.96,0.47,0.00
"05/19/2024 03:00","N.Y.C.",61761,19.01,0.53,0.00
"05/19/2024 03:00","NORTH",61755,18.75,0.27,0.00
"05/19/2024 03:00","NPX",61845,18.90,0.42,0.00
"05/19/2024 03:00","O H",61846,17.92,-0.56,0.00
"05/19/2024 03:00","PJM",61847,18.01,-0.08,0.39
"05/19/2024 03:00","WEST",61752,18.24,-0.24,0.00
"05/19/2024 04:00","CAPITL",61757,19.20,0.59,0.00
"05/19/2024 04:00","CENTRL",61754,18.54,-0.08,0.00
"05/19/2024 04:00","DUNWOD",61760,19.15,0.54,0.00
"05/19/2024 04:00","GENESE",61753,18.22,-0.39,0.00
"05/19/2024 04:00","H Q",61844,18.68,0.07,0.00
"05/19/2024 04:00","HUD VL",61758,19.16,0.54,0.00
"05/19/2024 04:00","LONGIL",61762,19.30,0.69,0.00
"05/19/2024 04:00","MHK VL",61756,19.02,0.41,0.00
"05/19/2024 04:00","MILLWD",61759,19.11,0.50,0.00
"05/19/2024 04:00","N.Y.C.",61761,19.15,0.53,0.00
"05/19/2024 04:00","NORTH",61755,18.88,0.27,0.00
"05/19/2024 04:00","NPX",61845,19.03,0.42,0.00
"05/19/2024 04:00","O H",61846,18.01,-0.60,0.00
"05/19/2024 04:00","PJM",61847,18.58,-0.03,0.00
"05/19/2024 04:00","WEST",61752,18.34,-0.27,0.00
"05/19/2024 05:00","CAPITL",61757,19.64,0.63,0.00
"05/19/2024 05:00","CENTRL",61754,18.89,-0.11,0.00
"05/19/2024 05:00","DUNWOD",61760,19.59,0.59,0.00
