"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/24/2024 00:00","CAPITL",61757,19.86,0.70,0.00
"05/24/2024 00:00","CENTRL",61754,19.19,0.03,0.00
"05/24/2024 00:00","DUNWOD",61760,20.55,1.40,0.00
"05/24/2024 00:00","GENESE",61753,18.95,-0.20,0.01
"05/24/2024 00:00","H Q",61844,18.26,-0.24,0.66
"05/24/2024 00:00","HUD VL",61758,20.29,1.13,0.00
"05/24/2024 00:00","LONGIL",61762,20.59,1.44,0.00
"05/24/2024 00:00","MHK VL",61756,19.98,0.39,-0.45
"05/24/2024 00:00","MILLWD",61759,20.41,1.26,0.00
"05/24/2024 00:00","N.Y.C.",61761,20.63,1.48,0.00
"05/24/2024 00:00","NORTH",61755,10.08,-0.41,8.66
"05/24/2024 00:00","NPX",61845,19.99,0.83,0.00
"05/24/2024 00:00","O H",61846,18.61,-0.52,0.02
"05/24/2024 00:00","PJM",61847,19.62,0.48,0.02
"05/24/2024 00:00","WEST",61752,18.98,-0.16,0.02
"05/24/2024 01:00","CAPITL",61757,19.09,0.74,0.00
"05/24/2024 01:00","CENTRL",61754,18.40,-0.01,-0.06
"05/24/2024 01:00","DUNWOD",61760,19.60,1.24,0.00
"05/24/2024 01:00","GENESE",61753,18.03,-0.23,0.10
"05/24/2024 01:00","H Q",61844,17.39,-0.25,0.72
"05/24/2024 01:00","HUD VL",61758,19.37,1.01,0.00
"05/24/2024 01:00","LONGIL",61762,19.66,1.30,0.00
"05/24/2024 01:00","MHK VL",61756,18.76,0.34,-0.07
"05/24/2024 01:00","MILLWD",61759,19.47,1.12,0.00
"05/24/2024 01:00","N.Y.C.",61761,19.67,1.32,0.00
"05/24/2024 01:00","NORTH",61755,11.85,-0.42,6.09
"05/24/2024 01:00","NPX",61845,19.60,0.82,-0.43
"05/24/2024 01:00","O H",61846,17.62,-0.51,0.23
"05/24/2024 01:00","PJM",61847,18.52,0.41,0.25
"05/24/2024 01:00","WEST",61752,17.96,-0.17,0.22
"05/24/2024 02:00","CAPITL",61757,9.32,0.37,0.00
"05/24/2024 02:00","CENTRL",61754,8.94,-0.02,0.00
"05/24/2024 02:00","DUNWOD",61760,9.55,0.60,0.00
"05/24/2024 02:00","GENESE",61753,8.79,-0.15,0.01
"05/24/2024 02:00","H Q",61844,5.07,-0.13,3.76
"05/24/2024 02:00","HUD VL",61758,9.45,0.50,0.00
"05/24/2024 02:00","LONGIL",61762,9.59,0.63,0.00
"05/24/2024 02:00","MHK VL",61756,7.39,0.16,1.73
"05/24/2024 02:00","MILLWD",61759,9.50,0.55,0.00
"05/24/2024 02:00","N.Y.C.",61761,9.59,0.63,0.00
"05/24/2024 02:00","NORTH",61755,-7.01,-0.20,15.76
"05/24/2024 02:00","NPX",61845,14.71,0.41,-5.35
"05/24/2024 02:00","O H",61846,8.63,-0.31,0.02
"05/24/2024 02:00","PJM",61847,9.13,0.19,0.02
"05/24/2024 02:00","WEST",61752,8.80,-0.13,0.01
"05/24/2024 03:00","CAPITL",61757,9.03,0.34,0.00
"05/24/2024 03:00","CENTRL",61754,8.71,0.02,0.00
"05/24/2024 03:00","DUNWOD",61760,9.24,0.56,0.00
"05/24/2024 03:00","GENESE",61753,8.60,-0.09,0.00
"05/24/2024 03:00","H Q",61844,8.57,-0.12,0.00
"05/24/2024 03:00","HUD VL",61758,9.15,0.46,0.00
"05/24/2024 03:00","LONGIL",61762,9.29,0.60,0.00
"05/24/2024 03:00","MHK VL",61756,9.01,0.17,-0.15
"05/24/2024 03:00","MILLWD",61759,9.19,0.50,0.00
"05/24/2024 03:00","N.Y.C.",61761,9.28,0.59,0.00
"05/24/2024 03:00","NORTH",61755,7.45,-0.20,1.04
"05/24/2024 03:00","NPX",61845,16.89,0.38,-7.83
"05/24/2024 03:00","O H",61846,8.50,-0.20,0.00
"05/24/2024 03:00","PJM",61847,8.91,0.22,0.00
"05/24/2024 03:00","WEST",61752,8.66,-0.03,0.00
"05/24/2024 04:00","CAPITL",61757,11.51,0.43,0.00
"05/24/2024 04:00","CENTRL",61754,11.13,0.04,0.00
"05/24/2024 04:00","DUNWOD",61760,11.76,0.68,0.00
"05/24/2024 04:00","GENESE",61753,10.99,-0.09,0.00
"05/24/2024 04:00","H Q",61844,10.93,-0.15,0.00
"05/24/2024 04:00","HUD VL",61758,11.65,0.57,0.00
