"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"12/21/2024 00:00","CAPITL",61757,89.90,4.08,0.00
"12/21/2024 00:00","CENTRL",61754,83.62,-2.20,0.00
"12/21/2024 00:00","DUNWOD",61760,90.47,4.65,0.00
"12/21/2024 00:00","GENESE",61753,80.83,-4.99,0.00
"12/21/2024 00:00","H Q",61844,86.17,0.35,0.00
"12/21/2024 00:00","HUD VL",61758,90.39,4.57,0.00
"12/21/2024 00:00","LONGIL",61762,92.13,6.31,0.00
"12/21/2024 00:00","MHK VL",61756,88.23,2.41,0.00
"12/21/2024 00:00","MILLWD",61759,90.35,4.53,0.00
"12/21/2024 00:00","N.Y.C.",61761,90.49,4.67,0.00
"12/21/2024 00:00","NORTH",61755,87.58,1.76,0.00
"12/21/2024 00:00","NPX",61845,96.73,4.27,-6.65
"12/21/2024 00:00","O H",61846,77.33,-8.49,0.00
"12/21/2024 00:00","PJM",61847,43.03,-1.74,41.06
"12/21/2024 00:00","WEST",61752,79.32,-6.50,0.00
"12/21/2024 01:00","CAPITL",61757,66.76,2.77,0.00
"12/21/2024 01:00","CENTRL",61754,62.21,-1.79,0.00
"12/21/2024 01:00","DUNWOD",61760,66.86,2.87,0.00
"12/21/2024 01:00","GENESE",61753,60.18,-3.82,0.00
"12/21/2024 01:00","H Q",61844,64.64,0.65,0.00
"12/21/2024 01:00","HUD VL",61758,66.83,2.84,0.00
"12/21/2024 01:00","LONGIL",61762,67.84,3.85,0.00
"12/21/2024 01:00","MHK VL",61756,65.59,1.60,0.00
"12/21/2024 01:00","MILLWD",61759,66.77,2.77,0.00
"12/21/2024 01:00","N.Y.C.",61761,66.82,2.83,0.00
"12/21/2024 01:00","NORTH",61755,65.64,1.65,0.00
"12/21/2024 01:00","NPX",61845,66.73,2.74,0.00
"12/21/2024 01:00","O H",61846,57.64,-6.35,0.00
"12/21/2024 01:00","PJM",61847,33.20,-1.69,29.11
"12/21/2024 01:00","WEST",61752,59.09,-4.91,0.00
"12/21/2024 02:00","CAPITL",61757,79.95,3.37,0.00
"12/21/2024 02:00","CENTRL",61754,74.37,-2.22,0.00
"12/21/2024 02:00","DUNWOD",61760,79.73,3.15,0.00
"12/21/2024 02:00","GENESE",61753,71.90,-4.69,0.00
"12/21/2024 02:00","H Q",61844,77.39,0.80,0.00
"12/21/2024 02:00","HUD VL",61758,79.81,3.22,0.00
"12/21/2024 02:00","LONGIL",61762,80.48,3.90,0.00
"12/21/2024 02:00","MHK VL",61756,78.27,1.68,0.00
"12/21/2024 02:00","MILLWD",61759,79.70,3.11,0.00
"12/21/2024 02:00","N.Y.C.",61761,79.67,3.09,0.00
"12/21/2024 02:00","NORTH",61755,78.57,1.99,0.00
"12/21/2024 02:00","NPX",61845,83.14,3.27,-3.28
"12/21/2024 02:00","O H",61846,68.86,-7.72,0.00
"12/21/2024 02:00","PJM",61847,72.52,-2.14,1.92
"12/21/2024 02:00","WEST",61752,70.51,-6.07,0.00
"12/21/2024 03:00","CAPITL",61757,89.15,3.68,0.00
"12/21/2024 03:00","CENTRL",61754,82.93,-2.54,0.00
"12/21/2024 03:00","DUNWOD",61760,88.71,3.25,0.00
"12/21/2024 03:00","GENESE",61753,80.16,-5.30,0.00
"12/21/2024 03:00","H Q",61844,86.43,0.97,0.00
"12/21/2024 03:00","HUD VL",61758,88.84,3.38,0.00
"12/21/2024 03:00","LONGIL",61762,89.79,4.33,0.00
"12/21/2024 03:00","MHK VL",61756,87.47,2.01,0.00
"12/21/2024 03:00","MILLWD",61759,88.67,3.21,0.00
"12/21/2024 03:00","N.Y.C.",61761,88.57,3.11,0.00
"12/21/2024 03:00","NORTH",61755,87.69,2.23,0.00
"12/21/2024 03:00","NPX",61845,88.95,3.48,0.00
"12/21/2024 03:00","O H",61846,76.80,-8.67,0.00
"12/21/2024 03:00","PJM",61847,72.36,-2.58,10.52
"12/21/2024 03:00","WEST",61752,78.63,-6.83,0.00
"12/21/2024 04:00","CAPITL",61757,70.79,2.87,0.00
"12/21/2024 04:00","CENTRL",61754,65.91,-2.01,0.00
"12/21/2024 04:00","DUNWOD",61760,70.65,2.73,0.00
"12/21/2024 04:00","GENESE",61753,63.75,-4.17,0.00
"12/21/2024 04:00","H Q",61844,68.74,0.82,0.00
"12/21/2024 04:00","HUD VL",61758,70.71,2.79,0.00
"12/21/2024 04:00","LONGIL",61762,71.65,3.73,0.00
"12/21/2024 04:00","MHK VL",61756,69.46,1.54,0.00
"12/21/2024 04:00","MILLWD",61759,70.61,2.69,0.00
"12/21/2024 04:00","N.Y.C.",61761,70.57,2.64,0.00
"12/21/2024 04:00","NORTH",61755,69.62,1.70,0.00
"12/21/2024 04:00","NPX",61845,70.65,2.73,0.00
