"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/12/2024 00:00","CAPITL",61757,24.31,0.68,0.00
"09/12/2024 00:00","CENTRL",61754,23.39,-0.24,0.00
"09/12/2024 00:00","DUNWOD",61760,24.62,0.98,0.00
"09/12/2024 00:00","GENESE",61753,22.85,-0.78,0.00
"09/12/2024 00:00","H Q",61844,23.71,0.07,0.00
"09/12/2024 00:00","HUD VL",61758,24.40,0.76,0.00
"09/12/2024 00:00","LONGIL",61762,24.94,1.31,0.00
"09/12/2024 00:00","MHK VL",61756,24.24,0.60,0.00
"09/12/2024 00:00","MILLWD",61759,24.47,0.83,0.00
"09/12/2024 00:00","N.Y.C.",61761,24.75,1.12,0.00
"09/12/2024 00:00","NORTH",61755,24.16,0.52,0.00
"09/12/2024 00:00","NPX",61845,27.46,0.50,-3.32
"09/12/2024 00:00","O H",61846,22.10,-1.54,0.00
"09/12/2024 00:00","PJM",61847,23.42,-0.21,0.00
"09/12/2024 00:00","WEST",61752,22.64,-1.00,0.00
"09/12/2024 01:00","CAPITL",61757,19.52,0.54,0.00
"09/12/2024 01:00","CENTRL",61754,18.73,-0.25,0.00
"09/12/2024 01:00","DUNWOD",61760,19.69,0.71,0.00
"09/12/2024 01:00","GENESE",61753,18.31,-0.67,0.00
"09/12/2024 01:00","H Q",61844,19.06,0.08,0.00
"09/12/2024 01:00","HUD VL",61758,19.52,0.54,0.00
"09/12/2024 01:00","LONGIL",61762,19.90,0.92,0.00
"09/12/2024 01:00","MHK VL",61756,19.42,0.44,0.00
"09/12/2024 01:00","MILLWD",61759,19.57,0.60,0.00
"09/12/2024 01:00","N.Y.C.",61761,19.80,0.82,0.00
"09/12/2024 01:00","NORTH",61755,19.44,0.46,0.00
"09/12/2024 01:00","NPX",61845,48.86,0.38,-29.50
"09/12/2024 01:00","O H",61846,17.74,-1.24,0.00
"09/12/2024 01:00","PJM",61847,18.73,-0.25,0.00
"09/12/2024 01:00","WEST",61752,18.09,-0.89,0.00
"09/12/2024 02:00","CAPITL",61757,17.12,0.52,0.00
"09/12/2024 02:00","CENTRL",61754,16.23,-0.25,0.13
"09/12/2024 02:00","DUNWOD",61760,17.18,0.57,0.00
"09/12/2024 02:00","GENESE",61753,15.56,-0.66,0.39
"09/12/2024 02:00","H Q",61844,16.67,0.06,0.00
"09/12/2024 02:00","HUD VL",61758,17.04,0.43,0.00
"09/12/2024 02:00","LONGIL",61762,17.31,0.71,0.00
"09/12/2024 02:00","MHK VL",61756,17.16,0.39,-0.16
"09/12/2024 02:00","MILLWD",61759,17.08,0.48,0.00
"09/12/2024 02:00","N.Y.C.",61761,17.26,0.66,0.00
"09/12/2024 02:00","NORTH",61755,16.98,0.37,0.00
"09/12/2024 02:00","NPX",61845,34.01,0.35,-17.05
"09/12/2024 02:00","O H",61846,14.91,-1.18,0.52
"09/12/2024 02:00","PJM",61847,16.00,-0.29,0.32
"09/12/2024 02:00","WEST",61752,15.13,-0.88,0.59
"09/12/2024 03:00","CAPITL",61757,17.51,0.57,0.00
"09/12/2024 03:00","CENTRL",61754,16.69,-0.25,0.00
"09/12/2024 03:00","DUNWOD",61760,17.53,0.59,0.00
"09/12/2024 03:00","GENESE",61753,16.20,-0.74,0.00
"09/12/2024 03:00","H Q",61844,16.99,0.05,0.00
"09/12/2024 03:00","HUD VL",61758,17.39,0.45,0.00
"09/12/2024 03:00","LONGIL",61762,17.73,0.80,0.00
"09/12/2024 03:00","MHK VL",61756,17.33,0.39,0.00
"09/12/2024 03:00","MILLWD",61759,17.43,0.49,0.00
"09/12/2024 03:00","N.Y.C.",61761,17.62,0.68,0.00
"09/12/2024 03:00","NORTH",61755,17.30,0.37,0.00
"09/12/2024 03:00","NPX",61845,31.22,0.40,-13.88
"09/12/2024 03:00","O H",61846,15.64,-1.30,0.00
"09/12/2024 03:00","PJM",61847,16.63,-0.31,0.00
"09/12/2024 03:00","WEST",61752,15.94,-1.00,0.00
"09/12/2024 04:00","CAPITL",61757,22.24,0.66,0.00
"09/12/2024 04:00","CENTRL",61754,21.37,-0.21,0.00
"09/12/2024 04:00","DUNWOD",61760,22.30,0.72,0.00
"09/12/2024 04:00","GENESE",61753,20.88,-0.70,0.00
"09/12/2024 04:00","H Q",61844,21.66,0.07,0.00
"09/12/2024 04:00","HUD VL",61758,22.12,0.54,0.00
"09/12/2024 04:00","LONGIL",61762,22.57,0.99,0.00
"09/12/2024 04:00","MHK VL",61756,22.11,0.53,0.00
"09/12/2024 04:00","MILLWD",61759,22.18,0.60,0.00
"09/12/2024 04:00","N.Y.C.",61761,22.41,0.84,0.00
"09/12/2024 04:00","NORTH",61755,22.08,0.50,0.00
"09/12/2024 04:00","NPX",61845,29.55,0.44,-7.53
"09/12/2024 04:00","O H",61846,20.29,-1.29,0.00
"09/12/2024 04:00","PJM",61847,21.34,-0.25,0.00
"09/12/2024 04:00","WEST",61752,20.69,-0.89,0.00
"09/12/2024 05:00","CAPITL",61757,24.66,0.70,0.00
"09/12/2024 05:00","CENTRL",61754,23.86,-0.11,0.00
"09/12/2024 05:00","DUNWOD",61760,24.78,0.81,0.00
