"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/29/2024 00:00","CAPITL",61757,23.37,0.83,0.00
"09/29/2024 00:00","CENTRL",61754,22.53,-0.01,0.00
"09/29/2024 00:00","DUNWOD",61760,23.65,1.11,0.00
"09/29/2024 00:00","GENESE",61753,22.52,-0.02,0.00
"09/29/2024 00:00","H Q",61844,22.58,0.04,0.00
"09/29/2024 00:00","HUD VL",61758,23.45,0.91,0.00
"09/29/2024 00:00","LONGIL",61762,23.59,1.05,0.00
"09/29/2024 00:00","MHK VL",61756,22.97,0.43,0.00
"09/29/2024 00:00","MILLWD",61759,23.55,1.01,0.00
"09/29/2024 00:00","N.Y.C.",61761,23.77,1.22,0.00
"09/29/2024 00:00","NORTH",61755,22.90,0.35,0.00
"09/29/2024 00:00","NPX",61845,23.33,0.70,-0.10
"09/29/2024 00:00","O H",61846,22.32,-0.22,0.00
"09/29/2024 00:00","PJM",61847,22.91,0.37,0.00
"09/29/2024 00:00","WEST",61752,22.73,0.19,0.00
"09/29/2024 01:00","CAPITL",61757,26.04,0.83,0.00
"09/29/2024 01:00","CENTRL",61754,25.20,-0.01,0.00
"09/29/2024 01:00","DUNWOD",61760,26.31,1.09,0.00
"09/29/2024 01:00","GENESE",61753,25.23,0.02,0.00
"09/29/2024 01:00","H Q",61844,25.26,0.05,0.00
"09/29/2024 01:00","HUD VL",61758,26.09,0.88,0.00
"09/29/2024 01:00","LONGIL",61762,26.28,1.06,0.00
"09/29/2024 01:00","MHK VL",61756,25.65,0.44,0.00
"09/29/2024 01:00","MILLWD",61759,26.21,1.00,0.00
"09/29/2024 01:00","N.Y.C.",61761,26.41,1.20,0.00
"09/29/2024 01:00","NORTH",61755,25.61,0.40,0.00
"09/29/2024 01:00","NPX",61845,25.96,0.75,0.00
"09/29/2024 01:00","O H",61846,25.04,-0.17,0.00
"09/29/2024 01:00","PJM",61847,25.50,0.29,0.00
"09/29/2024 01:00","WEST",61752,25.44,0.23,0.00
"09/29/2024 02:00","CAPITL",61757,25.87,0.79,0.00
"09/29/2024 02:00","CENTRL",61754,25.07,-0.02,0.00
"09/29/2024 02:00","DUNWOD",61760,26.05,0.97,0.00
"09/29/2024 02:00","GENESE",61753,25.09,0.01,0.00
"09/29/2024 02:00","H Q",61844,25.16,0.07,0.00
"09/29/2024 02:00","HUD VL",61758,25.86,0.77,0.00
"09/29/2024 02:00","LONGIL",61762,26.01,0.92,0.00
"09/29/2024 02:00","MHK VL",61756,25.59,0.51,0.00
"09/29/2024 02:00","MILLWD",61759,25.96,0.88,0.00
"09/29/2024 02:00","N.Y.C.",61761,26.17,1.09,0.00
"09/29/2024 02:00","NORTH",61755,25.57,0.48,0.00
"09/29/2024 02:00","NPX",61845,25.76,0.68,0.00
"09/29/2024 02:00","O H",61846,24.95,-0.13,0.00
"09/29/2024 02:00","PJM",61847,25.29,0.21,0.00
"09/29/2024 02:00","WEST",61752,25.32,0.24,0.00
"09/29/2024 03:00","CAPITL",61757,23.53,0.75,0.00
"09/29/2024 03:00","CENTRL",61754,22.69,-0.09,0.00
"09/29/2024 03:00","DUNWOD",61760,23.62,0.84,0.00
"09/29/2024 03:00","GENESE",61753,22.61,-0.17,0.00
"09/29/2024 03:00","H Q",61844,22.85,0.07,0.00
"09/29/2024 03:00","HUD VL",61758,23.46,0.68,0.00
"09/29/2024 03:00","LONGIL",61762,23.51,0.73,0.00
"09/29/2024 03:00","MHK VL",61756,23.23,0.45,0.00
"09/29/2024 03:00","MILLWD",61759,23.55,0.77,0.00
"09/29/2024 03:00","N.Y.C.",61761,23.76,0.97,0.00
"09/29/2024 03:00","NORTH",61755,23.23,0.45,0.00
