"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"09/02/2024 00:00","CAPITL",61757,36.06,1.34,0.00
"09/02/2024 00:00","CENTRL",61754,31.39,-0.70,2.64
"09/02/2024 00:00","DUNWOD",61760,36.34,1.61,0.00
"09/02/2024 00:00","GENESE",61753,24.85,-1.78,8.09
"09/02/2024 00:00","H Q",61844,34.52,0.18,0.38
"09/02/2024 00:00","HUD VL",61758,36.05,1.33,0.00
"09/02/2024 00:00","LONGIL",61762,36.53,1.80,0.00
"09/02/2024 00:00","MHK VL",61756,39.03,0.76,-3.54
"09/02/2024 00:00","MILLWD",61759,36.17,1.45,0.00
"09/02/2024 00:00","N.Y.C.",61761,37.15,1.78,-0.64
"09/02/2024 00:00","NORTH",61755,35.34,0.61,0.00
"09/02/2024 00:00","NPX",61845,35.25,0.91,0.38
"09/02/2024 00:00","O H",61846,20.65,-3.31,10.76
"09/02/2024 00:00","PJM",61847,24.58,-0.73,9.41
"09/02/2024 00:00","WEST",61752,19.43,-2.76,12.54
"09/02/2024 01:00","CAPITL",61757,26.61,0.96,0.00
"09/02/2024 01:00","CENTRL",61754,23.61,-0.57,1.46
"09/02/2024 01:00","DUNWOD",61760,26.77,1.13,0.00
"09/02/2024 01:00","GENESE",61753,19.93,-1.36,4.35
"09/02/2024 01:00","H Q",61844,25.80,0.16,0.00
"09/02/2024 01:00","HUD VL",61758,26.57,0.92,0.00
"09/02/2024 01:00","LONGIL",61762,27.06,1.41,0.00
"09/02/2024 01:00","MHK VL",61756,28.09,0.46,-1.99
"09/02/2024 01:00","MILLWD",61759,26.66,1.02,0.00
"09/02/2024 01:00","N.Y.C.",61761,28.91,1.27,-2.00
"09/02/2024 01:00","NORTH",61755,26.16,0.51,0.00
"09/02/2024 01:00","NPX",61845,26.32,0.67,0.00
"09/02/2024 01:00","O H",61846,17.44,-2.43,5.78
"09/02/2024 01:00","PJM",61847,21.43,-0.58,3.63
"09/02/2024 01:00","WEST",61752,16.85,-2.06,6.74
"09/02/2024 02:00","CAPITL",61757,25.22,0.94,0.00
"09/02/2024 02:00","CENTRL",61754,23.78,-0.50,0.00
"09/02/2024 02:00","DUNWOD",61760,25.20,0.92,0.00
"09/02/2024 02:00","GENESE",61753,23.06,-1.23,0.00
"09/02/2024 02:00","H Q",61844,24.45,0.16,0.00
"09/02/2024 02:00","HUD VL",61758,25.04,0.75,0.00
"09/02/2024 02:00","LONGIL",61762,45.49,1.20,-20.01
"09/02/2024 02:00","MHK VL",61756,24.78,0.50,0.00
"09/02/2024 02:00","MILLWD",61759,25.11,0.82,0.00
"09/02/2024 02:00","N.Y.C.",61761,27.56,1.03,-2.24
"09/02/2024 02:00","NORTH",61755,24.79,0.50,0.00
"09/02/2024 02:00","NPX",61845,24.90,0.61,0.00
"09/02/2024 02:00","O H",61846,22.13,-2.16,0.00
"09/02/2024 02:00","PJM",61847,23.69,-0.60,0.00
"09/02/2024 02:00","WEST",61752,22.43,-1.85,0.00
"09/02/2024 03:00","CAPITL",61757,22.65,0.81,0.00
"09/02/2024 03:00","CENTRL",61754,21.22,-0.48,0.14
"09/02/2024 03:00","DUNWOD",61760,22.62,0.78,0.00
"09/02/2024 03:00","GENESE",61753,20.35,-1.10,0.38
"09/02/2024 03:00","H Q",61844,22.00,0.16,0.00
"09/02/2024 03:00","HUD VL",61758,22.47,0.63,0.00
"09/02/2024 03:00","LONGIL",61762,62.76,1.01,-39.91
"09/02/2024 03:00","MHK VL",61756,22.38,0.37,-0.17
"09/02/2024 03:00","MILLWD",61759,22.53,0.70,0.00
"09/02/2024 03:00","N.Y.C.",61761,25.27,0.90,-2.54
"09/02/2024 03:00","NORTH",61755,22.29,0.45,0.00
"09/02/2024 03:00","NPX",61845,22.37,0.54,0.00
"09/02/2024 03:00","O H",61846,19.41,-1.91,0.51
"09/02/2024 03:00","PJM",61847,15.82,-0.57,5.45
"09/02/2024 03:00","WEST",61752,19.60,-1.64,0.59
"09/02/2024 04:00","CAPITL",61757,22.51,0.83,0.00
"09/02/2024 04:00","CENTRL",61754,21.20,-0.49,0.00
"09/02/2024 04:00","DUNWOD",61760,22.45,0.77,0.00
"09/02/2024 04:00","GENESE",61753,20.56,-1.13,0.00
"09/02/2024 04:00","H Q",61844,21.85,0.16,0.00
"09/02/2024 04:00","HUD VL",61758,22.31,0.63,0.00
"09/02/2024 04:00","LONGIL",61762,37.81,0.98,-15.15
"09/02/2024 04:00","MHK VL",61756,22.03,0.34,0.00
"09/02/2024 04:00","MILLWD",61759,22.37,0.68,0.00
"09/02/2024 04:00","N.Y.C.",61761,25.07,0.87,-2.52
"09/02/2024 04:00","NORTH",61755,22.12,0.44,0.00
"09/02/2024 04:00","NPX",61845,22.25,0.56,0.00
"09/02/2024 04:00","O H",61846,19.75,-1.94,0.00
"09/02/2024 04:00","PJM",61847,16.94,-0.55,4.19
"09/02/2024 04:00","WEST",61752,20.03,-1.65,0.00
"09/02/2024 05:00","CAPITL",61757,23.82,0.88,0.00
"09/02/2024 05:00","CENTRL",61754,22.47,-0.46,0.00
"09/02/2024 05:00","DUNWOD",61760,23.71,0.78,0.00
"09/02/2024 05:00","GENESE",61753,21.83,-1.10,0.00
"09/02/2024 05:00","H Q",61844,23.09,0.16,0.00
"09/02/2024 05:00","HUD VL",61758,23.58,0.64,0.00
"09/02/2024 05:00","LONGIL",61762,38.07,0.98,-14.16
"09/02/2024 05:00","MHK VL",61756,23.36,0.43,0.00
"09/02/2024 05:00","MILLWD",61759,23.62,0.69,0.00
"09/02/2024 05:00","N.Y.C.",61761,25.90,0.87,-2.10
"09/02/2024 05:00","NORTH",61755,23.38,0.45,0.00
"09/02/2024 05:00","NPX",61845,23.51,0.57,0.00
"09/02/2024 05:00","O H",61846,20.99,-1.94,0.00
"09/02/2024 05:00","PJM",61847,22.40,-0.53,0.00
"09/02/2024 05:00","WEST",61752,21.31,-1.63,0.00
"09/02/2024 06:00","CAPITL",61757,24.97,0.89,0.00
"09/02/2024 06:00","CENTRL",61754,23.62,-0.46,0.00
"09/02/2024 06:00","DUNWOD",61760,24.93,0.85,0.00
"09/02/2024 06:00","GENESE",61753,22.98,-1.10,0.00
"09/02/2024 06:00","H Q",61844,24.26,0.18,0.00
"09/02/2024 06:00","HUD VL",61758,24.78,0.70,0.00
"09/02/2024 06:00","LONGIL",61762,31.51,1.05,-6.38
