"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/21/2024 00:00","CAPITL",61757,25.32,0.90,0.00
"03/21/2024 00:00","CENTRL",61754,24.22,-0.20,0.00
"03/21/2024 00:00","DUNWOD",61760,25.69,1.27,0.00
"03/21/2024 00:00","GENESE",61753,23.75,-0.67,0.00
"03/21/2024 00:00","H Q",61844,24.28,-0.15,0.00
"03/21/2024 00:00","HUD VL",61758,25.53,1.11,0.00
"03/21/2024 00:00","LONGIL",61762,26.40,1.50,-0.49
"03/21/2024 00:00","MHK VL",61756,24.82,0.40,0.00
"03/21/2024 00:00","MILLWD",61759,25.61,1.18,0.00
"03/21/2024 00:00","N.Y.C.",61761,25.82,1.40,0.00
"03/21/2024 00:00","NORTH",61755,24.03,-0.39,0.00
"03/21/2024 00:00","NPX",61845,24.69,0.66,0.39
"03/21/2024 00:00","O H",61846,23.07,-1.35,0.00
"03/21/2024 00:00","PJM",61847,24.55,0.13,0.00
"03/21/2024 00:00","WEST",61752,23.57,-0.85,0.00
"03/21/2024 01:00","CAPITL",61757,25.78,0.88,0.00
"03/21/2024 01:00","CENTRL",61754,24.73,-0.20,-0.03
"03/21/2024 01:00","DUNWOD",61760,26.08,1.18,0.00
"03/21/2024 01:00","GENESE",61753,24.18,-0.65,0.07
"03/21/2024 01:00","H Q",61844,24.83,-0.07,0.00
"03/21/2024 01:00","HUD VL",61758,25.91,1.01,0.00
"03/21/2024 01:00","LONGIL",61762,26.25,1.35,0.00
"03/21/2024 01:00","MHK VL",61756,25.21,0.31,0.00
"03/21/2024 01:00","MILLWD",61759,25.95,1.05,0.00
"03/21/2024 01:00","N.Y.C.",61761,26.20,1.30,0.00
"03/21/2024 01:00","NORTH",61755,24.56,-0.35,0.00
"03/21/2024 01:00","NPX",61845,25.48,0.58,0.00
"03/21/2024 01:00","O H",61846,23.43,-1.31,0.17
"03/21/2024 01:00","PJM",61847,24.82,0.08,0.16
"03/21/2024 01:00","WEST",61752,23.94,-0.79,0.17
"03/21/2024 02:00","CAPITL",61757,24.62,0.84,0.00
"03/21/2024 02:00","CENTRL",61754,23.55,-0.23,0.00
"03/21/2024 02:00","DUNWOD",61760,24.85,1.08,0.00
"03/21/2024 02:00","GENESE",61753,23.09,-0.69,0.00
"03/21/2024 02:00","H Q",61844,23.71,-0.07,0.00
"03/21/2024 02:00","HUD VL",61758,24.72,0.94,0.00
"03/21/2024 02:00","LONGIL",61762,25.00,1.22,0.00
"03/21/2024 02:00","MHK VL",61756,24.15,0.37,0.00
"03/21/2024 02:00","MILLWD",61759,24.75,0.97,0.00
"03/21/2024 02:00","N.Y.C.",61761,24.98,1.21,0.00
"03/21/2024 02:00","NORTH",61755,22.14,-0.33,1.31
"03/21/2024 02:00","NPX",61845,24.36,0.58,0.00
"03/21/2024 02:00","O H",61846,22.44,-1.34,0.00
"03/21/2024 02:00","PJM",61847,23.80,0.02,0.00
"03/21/2024 02:00","WEST",61752,22.94,-0.83,0.00
"03/21/2024 03:00","CAPITL",61757,23.37,0.77,0.00
"03/21/2024 03:00","CENTRL",61754,22.46,-0.14,0.00
"03/21/2024 03:00","DUNWOD",61760,23.66,1.06,0.00
"03/21/2024 03:00","GENESE",61753,21.97,-0.64,0.00
"03/21/2024 03:00","H Q",61844,22.51,-0.10,0.00
"03/21/2024 03:00","HUD VL",61758,23.53,0.93,0.00
"03/21/2024 03:00","LONGIL",61762,23.85,1.24,0.00
"03/21/2024 03:00","MHK VL",61756,22.93,0.33,0.00
"03/21/2024 03:00","MILLWD",61759,23.56,0.96,0.00
"03/21/2024 03:00","N.Y.C.",61761,23.79,1.19,0.00
"03/21/2024 03:00","NORTH",61755,14.50,-0.39,7.71
"03/21/2024 03:00","NPX",61845,23.14,0.54,0.00
"03/21/2024 03:00","O H",61846,21.32,-1.28,0.00
"03/21/2024 03:00","PJM",61847,22.70,0.10,0.00
"03/21/2024 03:00","WEST",61752,21.81,-0.79,0.00
"03/21/2024 04:00","CAPITL",61757,24.83,0.75,0.00
"03/21/2024 04:00","CENTRL",61754,24.15,-0.15,-0.23
"03/21/2024 04:00","DUNWOD",61760,25.21,1.13,0.00
"03/21/2024 04:00","GENESE",61753,23.02,-0.61,0.45
"03/21/2024 04:00","H Q",61844,24.00,-0.08,0.00
"03/21/2024 04:00","HUD VL",61758,25.05,0.98,0.00
"03/21/2024 04:00","LONGIL",61762,25.37,1.29,0.00
"03/21/2024 04:00","MHK VL",61756,24.50,0.43,0.00
"03/21/2024 04:00","MILLWD",61759,25.09,1.02,0.00
"03/21/2024 04:00","N.Y.C.",61761,25.37,1.29,0.00
"03/21/2024 04:00","NORTH",61755,15.62,-0.37,8.09
"03/21/2024 04:00","NPX",61845,24.56,0.49,0.00
"03/21/2024 04:00","O H",61846,21.73,-1.27,1.08
"03/21/2024 04:00","PJM",61847,23.17,0.11,1.02
"03/21/2024 04:00","WEST",61752,22.25,-0.74,1.08
"03/21/2024 05:00","CAPITL",61757,24.66,0.76,0.00
"03/21/2024 05:00","CENTRL",61754,23.79,-0.11,0.00
"03/21/2024 05:00","DUNWOD",61760,25.17,1.27,0.00
"03/21/2024 05:00","GENESE",61753,23.29,-0.61,0.00
"03/21/2024 05:00","H Q",61844,23.78,-0.13,0.00
"03/21/2024 05:00","HUD VL",61758,25.00,1.10,0.00
"03/21/2024 05:00","LONGIL",61762,25.31,1.41,0.00
"03/21/2024 05:00","MHK VL",61756,24.43,0.53,0.00
"03/21/2024 05:00","MILLWD",61759,25.04,1.13,0.00
"03/21/2024 05:00","N.Y.C.",61761,25.31,1.41,0.00
"03/21/2024 05:00","NORTH",61755,15.33,-0.43,8.14
"03/21/2024 05:00","NPX",61845,24.36,0.46,0.00
"03/21/2024 05:00","O H",61846,22.52,-1.39,0.00
"03/21/2024 05:00","PJM",61847,24.06,0.15,0.00
"03/21/2024 05:00","WEST",61752,23.05,-0.85,0.00
"03/21/2024 06:00","CAPITL",61757,32.16,1.25,0.00
"03/21/2024 06:00","CENTRL",61754,30.91,-0.01,0.00
"03/21/2024 06:00","DUNWOD",61760,33.06,2.15,0.00
"03/21/2024 06:00","GENESE",61753,30.08,-0.84,0.00
