"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"03/26/2024 00:00","CAPITL",61757,21.99,0.77,0.00
"03/26/2024 00:00","CENTRL",61754,20.78,-0.44,0.00
"03/26/2024 00:00","DUNWOD",61760,22.13,0.91,0.00
"03/26/2024 00:00","GENESE",61753,20.13,-1.09,0.00
"03/26/2024 00:00","H Q",61844,21.26,0.05,0.00
"03/26/2024 00:00","HUD VL",61758,22.04,0.82,0.00
"03/26/2024 00:00","LONGIL",61762,25.39,1.26,-2.91
"03/26/2024 00:00","MHK VL",61756,21.43,0.22,0.00
"03/26/2024 00:00","MILLWD",61759,22.11,0.89,0.00
"03/26/2024 00:00","N.Y.C.",61761,22.25,1.03,0.00
"03/26/2024 00:00","NORTH",61755,21.39,0.17,0.00
"03/26/2024 00:00","NPX",61845,21.54,0.47,0.14
"03/26/2024 00:00","O H",61846,19.44,-1.78,0.00
"03/26/2024 00:00","PJM",61847,20.96,-0.25,0.00
"03/26/2024 00:00","WEST",61752,19.73,-1.49,0.00
"03/26/2024 01:00","CAPITL",61757,21.84,0.81,0.00
"03/26/2024 01:00","CENTRL",61754,20.62,-0.41,0.00
"03/26/2024 01:00","DUNWOD",61760,21.87,0.84,0.00
"03/26/2024 01:00","GENESE",61753,19.92,-1.12,0.00
"03/26/2024 01:00","H Q",61844,21.08,0.05,0.00
"03/26/2024 01:00","HUD VL",61758,21.79,0.76,0.00
"03/26/2024 01:00","LONGIL",61762,22.23,1.20,0.00
"03/26/2024 01:00","MHK VL",61756,21.17,0.14,0.00
"03/26/2024 01:00","MILLWD",61759,21.86,0.82,0.00
"03/26/2024 01:00","N.Y.C.",61761,21.99,0.95,0.00
"03/26/2024 01:00","NORTH",61755,21.19,0.16,0.00
"03/26/2024 01:00","NPX",61845,21.55,0.52,0.00
"03/26/2024 01:00","O H",61846,19.22,-1.81,0.00
