"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/11/2024 00:00","CAPITL",61757,23.69,0.70,0.00
"10/11/2024 00:00","CENTRL",61754,23.02,0.03,0.00
"10/11/2024 00:00","DUNWOD",61760,36.49,0.89,-12.61
"10/11/2024 00:00","GENESE",61753,23.47,0.48,0.00
"10/11/2024 00:00","H Q",61844,23.04,0.05,0.00
"10/11/2024 00:00","HUD VL",61758,19.15,0.66,4.51
"10/11/2024 00:00","LONGIL",61762,36.77,1.26,-12.52
"10/11/2024 00:00","MHK VL",61756,23.63,0.64,0.00
"10/11/2024 00:00","MILLWD",61759,52.33,0.80,-28.54
"10/11/2024 00:00","N.Y.C.",61761,36.51,1.02,-12.50
"10/11/2024 00:00","NORTH",61755,23.07,0.08,0.00
"10/11/2024 00:00","NPX",61845,26.11,0.40,-2.72
"10/11/2024 00:00","O H",61846,22.87,-0.12,0.00
"10/11/2024 00:00","PJM",61847,18.61,0.14,4.52
"10/11/2024 00:00","WEST",61752,23.20,0.21,0.00
"10/11/2024 01:00","CAPITL",61757,26.18,0.82,0.00
"10/11/2024 01:00","CENTRL",61754,25.34,-0.03,0.00
"10/11/2024 01:00","DUNWOD",61760,30.38,0.94,-4.08
"10/11/2024 01:00","GENESE",61753,25.71,0.35,0.00
"10/11/2024 01:00","H Q",61844,25.44,0.08,0.00
"10/11/2024 01:00","HUD VL",61758,24.62,0.71,1.45
"10/11/2024 01:00","LONGIL",61762,30.67,1.25,-4.05
"10/11/2024 01:00","MHK VL",61756,26.03,0.66,0.00
"10/11/2024 01:00","MILLWD",61759,35.55,0.84,-9.35
"10/11/2024 01:00","N.Y.C.",61761,30.48,1.07,-4.05
"10/11/2024 01:00","NORTH",61755,25.53,0.16,0.00
"10/11/2024 01:00","NPX",61845,26.74,0.50,-0.88
"10/11/2024 01:00","O H",61846,25.01,-0.35,0.00
"10/11/2024 01:00","PJM",61847,23.94,0.04,1.46
"10/11/2024 01:00","WEST",61752,25.38,0.01,0.00
"10/11/2024 02:00","CAPITL",61757,25.56,0.81,0.00
"10/11/2024 02:00","CENTRL",61754,24.70,-0.04,0.00
"10/11/2024 02:00","DUNWOD",61760,27.82,0.87,-2.20
"10/11/2024 02:00","GENESE",61753,25.04,0.29,0.00
"10/11/2024 02:00","H Q",61844,24.81,0.06,0.00
"10/11/2024 02:00","HUD VL",61758,24.62,0.66,0.78
"10/11/2024 02:00","LONGIL",61762,28.09,1.15,-2.19
"10/11/2024 02:00","MHK VL",61756,25.41,0.66,0.00
