"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"10/03/2024 00:00","CAPITL",61757,22.89,0.77,0.00
"10/03/2024 00:00","CENTRL",61754,22.08,-0.04,0.00
"10/03/2024 00:00","DUNWOD",61760,23.07,0.95,0.00
"10/03/2024 00:00","GENESE",61753,21.91,-0.22,0.00
"10/03/2024 00:00","H Q",61844,22.13,0.01,0.00
"10/03/2024 00:00","HUD VL",61758,22.85,0.73,0.00
"10/03/2024 00:00","LONGIL",61762,23.16,1.04,0.00
"10/03/2024 00:00","MHK VL",61756,22.77,0.64,0.00
"10/03/2024 00:00","MILLWD",61759,22.98,0.86,0.00
"10/03/2024 00:00","N.Y.C.",61761,23.16,1.04,0.00
"10/03/2024 00:00","NORTH",61755,22.46,0.34,0.00
"10/03/2024 00:00","NPX",61845,22.87,0.75,0.00
"10/03/2024 00:00","O H",61846,20.97,-1.15,0.00
"10/03/2024 00:00","PJM",61847,19.56,-0.13,2.44
"10/03/2024 00:00","WEST",61752,21.39,-0.73,0.00
"10/03/2024 01:00","CAPITL",61757,22.17,0.69,0.00
"10/03/2024 01:00","CENTRL",61754,21.45,-0.03,0.00
"10/03/2024 01:00","DUNWOD",61760,22.33,0.85,0.00
"10/03/2024 01:00","GENESE",61753,21.28,-0.19,0.00
"10/03/2024 01:00","H Q",61844,21.49,0.02,0.00
"10/03/2024 01:00","HUD VL",61758,22.14,0.66,0.00
"10/03/2024 01:00","LONGIL",61762,22.37,0.90,0.00
"10/03/2024 01:00","MHK VL",61756,22.07,0.59,0.00
"10/03/2024 01:00","MILLWD",61759,22.24,0.77,0.00
"10/03/2024 01:00","N.Y.C.",61761,22.46,0.98,0.00
"10/03/2024 01:00","NORTH",61755,21.83,0.36,0.00
"10/03/2024 01:00","NPX",61845,22.18,0.70,0.00
"10/03/2024 01:00","O H",61846,20.42,-1.05,0.00
"10/03/2024 01:00","PJM",61847,21.37,-0.11,0.00
"10/03/2024 01:00","WEST",61752,20.82,-0.66,0.00
"10/03/2024 02:00","CAPITL",61757,21.60,0.73,0.00
"10/03/2024 02:00","CENTRL",61754,20.81,-0.06,0.00
"10/03/2024 02:00","DUNWOD",61760,21.63,0.76,0.00
"10/03/2024 02:00","GENESE",61753,20.61,-0.26,0.00
"10/03/2024 02:00","H Q",61844,20.88,0.01,0.00
"10/03/2024 02:00","HUD VL",61758,21.45,0.59,0.00
"10/03/2024 02:00","LONGIL",61762,21.62,0.75,0.00
"10/03/2024 02:00","MHK VL",61756,21.38,0.50,0.00
"10/03/2024 02:00","MILLWD",61759,21.56,0.69,0.00
"10/03/2024 02:00","N.Y.C.",61761,21.76,0.89,0.00
"10/03/2024 02:00","NORTH",61755,21.20,0.33,0.00
"10/03/2024 02:00","NPX",61845,21.59,0.72,0.00
"10/03/2024 02:00","O H",61846,19.75,-1.12,0.00
