"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/30/2024 00:00","CAPITL",61757,33.48,1.44,0.00
"06/30/2024 00:00","CENTRL",61754,31.93,-0.11,0.00
"06/30/2024 00:00","DUNWOD",61760,34.39,2.36,0.00
"06/30/2024 00:00","GENESE",61753,31.36,-0.67,0.00
"06/30/2024 00:00","H Q",61844,31.55,-0.49,0.00
"06/30/2024 00:00","HUD VL",61758,34.04,2.00,0.00
"06/30/2024 00:00","LONGIL",61762,34.82,2.78,0.00
"06/30/2024 00:00","MHK VL",61756,32.58,0.54,0.00
"06/30/2024 00:00","MILLWD",61759,34.21,2.17,0.00
"06/30/2024 00:00","N.Y.C.",61761,34.60,2.56,0.00
"06/30/2024 00:00","NORTH",61755,31.46,-0.57,0.00
"06/30/2024 00:00","NPX",61845,36.47,1.30,-3.14
"06/30/2024 00:00","O H",61846,30.08,-1.95,0.00
"06/30/2024 00:00","PJM",61847,32.46,0.42,0.00
"06/30/2024 00:00","WEST",61752,30.69,-1.35,0.00
"06/30/2024 01:00","CAPITL",61757,35.03,1.55,0.00
"06/30/2024 01:00","CENTRL",61754,33.29,-0.19,0.00
"06/30/2024 01:00","DUNWOD",61760,35.89,2.41,0.00
"06/30/2024 01:00","GENESE",61753,32.69,-0.79,0.00
"06/30/2024 01:00","H Q",61844,32.95,-0.52,0.00
"06/30/2024 01:00","HUD VL",61758,35.54,2.06,0.00
"06/30/2024 01:00","LONGIL",61762,36.35,2.88,0.00
"06/30/2024 01:00","MHK VL",61756,33.98,0.51,0.00
"06/30/2024 01:00","MILLWD",61759,35.71,2.23,0.00
"06/30/2024 01:00","N.Y.C.",61761,36.08,2.60,0.00
"06/30/2024 01:00","NORTH",61755,32.90,-0.58,0.00
"06/30/2024 01:00","NPX",61845,34.03,1.47,0.91
"06/30/2024 01:00","O H",61846,31.34,-2.13,0.00
"06/30/2024 01:00","PJM",61847,33.84,0.37,0.00
"06/30/2024 01:00","WEST",61752,31.93,-1.55,0.00
"06/30/2024 02:00","CAPITL",61757,31.58,1.44,0.00
"06/30/2024 02:00","CENTRL",61754,29.96,-0.17,0.00
"06/30/2024 02:00","DUNWOD",61760,32.21,2.08,0.00
"06/30/2024 02:00","GENESE",61753,29.46,-0.67,0.00
"06/30/2024 02:00","H Q",61844,29.66,-0.47,0.00
"06/30/2024 02:00","HUD VL",61758,31.91,1.78,0.00
