"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/28/2024 00:00","CAPITL",61757,29.62,1.32,0.00
"06/28/2024 00:00","CENTRL",61754,28.10,-0.20,0.00
"06/28/2024 00:00","DUNWOD",61760,30.09,1.78,0.00
"06/28/2024 00:00","GENESE",61753,27.11,-0.94,0.25
"06/28/2024 00:00","H Q",61844,28.03,-0.27,0.00
"06/28/2024 00:00","HUD VL",61758,29.82,1.52,0.00
"06/28/2024 00:00","LONGIL",61762,30.50,2.20,0.00
"06/28/2024 00:00","MHK VL",61756,28.97,0.67,0.00
"06/28/2024 00:00","MILLWD",61759,29.92,1.61,0.00
"06/28/2024 00:00","N.Y.C.",61761,30.26,1.96,0.00
"06/28/2024 00:00","NORTH",61755,28.13,-0.17,0.00
"06/28/2024 00:00","NPX",61845,28.95,1.06,0.41
"06/28/2024 00:00","O H",61846,25.89,-1.85,0.58
"06/28/2024 00:00","PJM",61847,27.80,0.12,0.62
"06/28/2024 00:00","WEST",61752,26.51,-1.24,0.55
"06/28/2024 01:00","CAPITL",61757,33.07,1.40,0.00
"06/28/2024 01:00","CENTRL",61754,31.47,-0.20,0.00
"06/28/2024 01:00","DUNWOD",61760,33.35,1.68,0.00
"06/28/2024 01:00","GENESE",61753,30.51,-0.95,0.21
"06/28/2024 01:00","H Q",61844,31.44,-0.24,0.00
"06/28/2024 01:00","HUD VL",61758,33.12,1.45,0.00
"06/28/2024 01:00","LONGIL",61762,42.28,2.25,-8.36
"06/28/2024 01:00","MHK VL",61756,32.39,0.71,0.00
"06/28/2024 01:00","MILLWD",61759,33.19,1.52,0.00
"06/28/2024 01:00","N.Y.C.",61761,33.49,1.82,0.00
"06/28/2024 01:00","NORTH",61755,31.68,0.01,0.00
"06/28/2024 01:00","NPX",61845,32.76,1.09,0.00
"06/28/2024 01:00","O H",61846,29.34,-1.85,0.49
"06/28/2024 01:00","PJM",61847,31.15,0.00,0.53
"06/28/2024 01:00","WEST",61752,29.96,-1.25,0.46
"06/28/2024 02:00","CAPITL",61757,27.95,1.22,0.00
"06/28/2024 02:00","CENTRL",61754,26.51,-0.22,0.00
"06/28/2024 02:00","DUNWOD",61760,28.15,1.42,0.00
"06/28/2024 02:00","GENESE",61753,25.60,-0.90,0.24
"06/28/2024 02:00","H Q",61844,26.52,-0.21,0.00
