"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"06/04/2024 00:00","CAPITL",61757,34.76,1.15,0.23
"06/04/2024 00:00","CENTRL",61754,34.06,0.21,0.00
"06/04/2024 00:00","DUNWOD",61760,35.92,1.82,-0.26
"06/04/2024 00:00","GENESE",61753,33.69,-0.15,0.00
"06/04/2024 00:00","H Q",61844,33.56,-0.28,0.00
"06/04/2024 00:00","HUD VL",61758,35.45,1.44,-0.17
"06/04/2024 00:00","LONGIL",61762,36.17,2.07,-0.26
"06/04/2024 00:00","MHK VL",61756,34.90,1.06,0.00
"06/04/2024 00:00","MILLWD",61759,35.67,1.58,-0.24
"06/04/2024 00:00","N.Y.C.",61761,36.04,1.94,-0.26
"06/04/2024 00:00","NORTH",61755,33.94,0.09,0.00
"06/04/2024 00:00","NPX",61845,35.88,0.87,-1.16
"06/04/2024 00:00","O H",61846,33.04,-0.80,0.00
"06/04/2024 00:00","PJM",61847,34.44,0.47,-0.13
"06/04/2024 00:00","WEST",61752,33.83,-0.02,0.00
"06/04/2024 01:00","CAPITL",61757,28.86,0.78,0.23
"06/04/2024 01:00","CENTRL",61754,28.34,0.03,0.00
"06/04/2024 01:00","DUNWOD",61760,29.81,1.24,-0.26
"06/04/2024 01:00","GENESE",61753,28.09,-0.21,0.00
"06/04/2024 01:00","H Q",61844,28.27,-0.04,0.00
"06/04/2024 01:00","HUD VL",61758,29.41,0.93,-0.17
"06/04/2024 01:00","LONGIL",61762,30.24,1.67,-0.26
"06/04/2024 01:00","MHK VL",61756,29.09,0.79,0.00
"06/04/2024 01:00","MILLWD",61759,29.60,1.05,-0.25
"06/04/2024 01:00","N.Y.C.",61761,29.95,1.37,-0.28
"06/04/2024 01:00","NORTH",61755,28.57,0.27,0.00
"06/04/2024 01:00","NPX",61845,26.99,0.55,1.87
"06/04/2024 01:00","O H",61846,27.61,-0.70,0.00
"06/04/2024 01:00","PJM",61847,28.54,0.11,-0.13
"06/04/2024 01:00","WEST",61752,28.19,-0.11,0.00
"06/04/2024 02:00","CAPITL",61757,23.54,0.84,0.04
